genre,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
R,0.0008873478,0.2515633458,0.5780912339,0.9122751845,0.0834925916,0.0460077891,167.155,0.0685266994
R,0.6971715601,0.3688747806,0.527989409,0.2973903068,0.0923638816,0.0428901927,100.935,0.3238368034
R,0.3175201122,0.6204455419,0.4587523585,0.397527214,0.1184545121,0.1068838756,87.759,0.6205689033
R,0.1978260364,0.2686401738,0.4818082687,0.9192234144,0.0755904104,0.0305330429,160.913,0.2467655161
R,0.8759972606,0.5985488281,0.6076462564,0.8827998552,0.0823503125,0.0274131616,93.574,0.8550938661
R,0.9386757349,0.6037906746,0.3746108294,0.9707197556,0.111845502,0.0512316652,87.959,0.3909569478
R,0.1452556638,0.271993866,0.5090157613,0.8056360942,0.1049244064,0.0574217391,155.582,0.2034626561
R,0.1764453936,0.5599668491,0.560673844,0.6075156619,0.0801253226,0.0503350822,86.451,0.5704961622
R,0.7515981832,0.5762288106,0.6190054128,0.8962699572,0.1030287364,0.0241708088,95.988,0.435890258
R,0.2152838519,0.4203724263,0.670254043,0.1378268087,0.1057254864,0.0783780983,78.234,0.4096292479
R,0.3299830059,0.403307867,0.3624686281,0.7311426191,0.1235348206,0.0338640387,106.383,0.0391539407
R,0.712079577,0.4916394658,0.5240522779,0.890541068,0.1309809801,0.0253636444,93.221,0.6457540707
E,0.45522274,0.8667583226,0.6196455583,0.7670349199,0.0569321346,0.3774836969,125.072,0.9637903845
E,0.1666800431,0.781013456,0.7248408828,0.9068753387,0.7987454269,0.1082738645,113.617,0.9603997692
R,0.0709493266,0.5846425808,0.814832734,0.9237026049,0.1124871845,0.0398695264,132.949,0.9696536182
E,3.32278e-05,0.4375428193,0.8373154503,0.951765095,0.0842591489,0.0571663922,160.807,0.3207340621
E,0.8825427652,0.2957178061,0.4826289493,0.9488093517,0.3237117722,0.0365382056,81.614,0.5157535464
E,0.0241848088,0.5283100166,0.6175817615,0.9392969593,0.1093672536,0.0967715678,80.775,0.9616683566
E,0.6327327526,0.3732579202,0.3485345004,0.96620328,0.113460782,0.0338299819,153.589,0.9256195203
R,0.1954238958,0.421607336,0.7028404521,0.8775190037,0.0632641788,0.20004932,78.29,0.3579773542
R,0.0015108135,0.1196171226,0.9320856806,0.9309305129,0.0658842353,0.0757161044,166.922,0.1758875824
R,0.0004013785,0.182061785,0.6237969269,0.9237982343,0.1356740411,0.0686148466,91.252,0.286894964
R,0.0180024331,0.2988842128,0.9306047459,0.954249383,0.0584995742,0.0881137781,128.509,0.1890357822
R,0.004733552,0.2254316262,0.9542167958,0.9543762741,0.0961202029,0.0870733498,99.5,0.0803057717
R,0.9885468036,0.1642556829,0.0469402871,0.8849490475,0.1126571535,0.0454960458,122.638,0.033521606
R,0.3526089872,0.2801209769,0.7183626871,0.9265325027,0.1065008597,0.0292447028,169.397,0.6854287616
R,0.7378983646,0.1532243549,0.7581342538,0.927486375,0.1578223314,0.0519801514,146.354,0.5111480282
R,0.775649875,0.5784961658,0.4440083164,0.8307137108,0.1371362179,0.0398495055,111.763,0.5955132711
E,0.0262261613,0.2793029644,0.9464884306,0.0314037161,0.2202637428,0.2037062576,175.893,0.0300704741
E,0.3779740287,0.344545153,0.9945221369,0.7750357047,0.2978289308,0.1082588147,72.057,0.0668731651
E,0.7339074316,0.2822110524,0.6907118488,0.8600368217,0.7158098966,0.3071480679,137.768,0.0364100873
R,0.0009315984,0.1873892221,0.7495329281,0.9122180617,0.1107949641,0.0347979397,156.513,0.6207457689
R,0.266964154,0.4654547066,0.5634423415,0.754800173,0.5572199149,0.0293443873,140.158,0.6649154297
R,0.8995788627,0.419481074,0.3737531192,0.7563712495,0.217263606,0.2649262011,153.529,0.5158939591
R,0.0070539987,0.3710862618,0.8829432176,0.4709132838,0.306117044,0.0360508488,146.14,0.5401594316
R,0.9614543432,0.4999098771,0.2114746597,3.38299e-05,0.1069912198,0.032720551,85.854,0.5184561807
R,0.0083225976,0.3928904678,0.8347764955,0.7312079513,0.0462281038,0.0441748772,157.622,0.54983322
R,0.0021954944,0.203107322,0.8737677102,0.0610822497,0.1778546299,0.045280849,151.203,0.4542752247
R,0.5338478357,0.5752475981,0.2720375282,0.725764159,0.1134386887,0.0434987183,112.298,0.3864629621
R,0.9629917406,0.4827966727,0.3534432729,0.9246562744,0.1858256363,0.0290394966,103.195,0.5047963604
R,0.9667671379,0.3507628161,0.5705404307,0.9681643079,0.2835571298,0.0315767435,82.367,0.5267636274
R,0.9737127309,0.3512149542,0.3213513997,0.973323525,0.1003957663,0.0278411264,98.73,0.1047789717
R,0.9873978119,0.4130435583,0.2397813043,0.9489037891,0.1092961298,0.0299894362,94.115,0.2636144262
R,0.6992154122,0.6182068375,0.7946285862,0.9064049055,0.1106670289,0.037519383,108.4,0.229040532
R,0.9556721225,0.1705967897,0.538812591,0.9358411456,0.1113240098,0.038330898,168.345,0.152081907
R,0.9814350122,0.0584309642,0.8927737018,0.96089912,0.2013420143,0.1402905978,200.793,0.0376630319
R,0.9565897336,0.1919946725,0.4697554402,0.9615626076,0.1782763512,0.0339433298,110.073,0.2142407677
R,0.9899797172,0.392145726,0.1779791457,0.9738179003,0.0495204053,0.0415229217,114.67,0.0774601007
R,0.4776151357,0.4553967856,0.8890631136,0.8480068761,0.0518325721,0.0390126774,127.758,0.623514097
R,0.5987310043,0.1830919477,0.5641923564,0.9282390959,0.0820112872,0.0449660027,130.326,0.1040300331
R,0.9135813508,0.120267264,0.1663317798,0.9717397511,0.298015967,0.1098749731,99.07,0.0303724943
R,0.8340853871,0.2121916432,0.4761818137,0.9535641957,0.0931778713,0.0519934689,119.398,0.2786393853
R,0.9031182084,0.1541808841,0.9942056791,0.9728700043,0.4503003862,0.0725990807,170.112,0.0279477612
R,0.6135240026,0.4409086877,0.9176344881,0.929510966,0.105638794,0.0325111429,153.194,0.9215336136
R,0.5273851207,0.4741009788,0.9284008,0.9630391662,0.093407254,0.0615402947,111.455,0.357639481
R,0.0647528751,0.5388457844,0.9261190547,0.9003563237,0.0752015402,0.0304787309,137.51,0.7922412957
R,0.3488344493,0.4049904725,0.9906422999,0.9314084634,0.0819324961,0.1172653591,126.169,0.2218623677
R,0.2574248039,0.4715014692,0.6334215964,0.8955379753,0.1581147368,0.0337869967,137.391,0.3965212726
R,0.8060461011,0.4221274884,0.945448315,0.9618332238,0.1103209127,0.0508484608,165.301,0.1970734102
R,0.6750852744,0.4234335132,0.96534869,0.898132231,0.1358638243,0.0599090711,140.319,0.7067765229
R,0.3669980861,0.3024682813,0.4229866905,0.5700891808,0.1584219971,0.0452391573,147.414,0.2300503619
R,0.4636382517,0.2122925942,0.8718832104,0.9723182198,0.1210385119,0.0543064638,151.387,0.3506466841
R,0.1824423056,0.527018297,0.3771150503,0.9456266926,0.088814565,0.041579114,71.248,0.4401415592
R,0.6361571324,0.529790343,0.8079673727,0.930264148,0.1135062167,0.0323259466,109.458,0.229632792
R,0.3829950473,0.3852480581,0.8637857303,0.9124251419,0.1172627567,0.0402252556,142.785,0.6517020095
R,0.567768014,0.6834913433,0.9225098611,0.8759082078,0.0779595473,0.2225892361,128.063,0.9253082603
R,0.6985532219,0.5275016903,0.9203596934,0.9256007449,0.1045715644,0.0657971031,135.11,0.3006252997
R,0.3438102259,0.352761177,0.9422299088,0.9601178337,0.1012882443,0.0402803311,146.961,0.423636959
R,0.1314185197,0.3184585533,0.9159245616,0.3397681598,0.2369154612,0.075511427,174.124,0.2912696451
R,0.1599786376,0.5835436396,0.5684025696,0.9377366114,0.0946619788,0.0454057404,127.647,0.2233303627
R,0.2683777897,0.5648072419,0.8046200675,0.8657895612,0.073955464,0.0534425221,89.193,0.9735482847
R,0.5126966749,0.3761937327,0.6294174107,0.9527802267,0.0862246679,0.0353002959,138.932,0.3525354136
R,0.5416588071,0.2582428583,0.9984884393,0.8889976141,0.0959233712,0.2819724796,138.576,0.0376754887
R,0.5672288023,0.3840829934,0.8483964664,0.8717181348,0.1549118273,0.089434224,132.028,0.3544311779
R,0.9646357628,0.4786818269,0.0418828109,0.2700735951,0.1092644157,0.0381266601,110.968,0.3102494088
R,0.8719233691,0.457188672,0.8551342547,0.9472050567,0.1565358842,0.0538196505,145.482,0.6767210741
R,0.9950327377,0.482490833,0.028728505,0.0030908274,0.2404703399,0.049365985,93.355,0.2476359459
R,0.8673559303,0.409832185,0.8435002301,0.8636868415,0.0737521446,0.0420460092,160.006,0.7731543641
R,0.4219308017,0.5181824845,0.6548870134,0.9015258679,0.0760581629,0.0297916402,147.206,0.7182050716
R,0.9167669846,0.4048088803,0.6231014648,0.2667546214,0.1121973992,0.0426358521,132.052,0.3827576125
R,0.5471306881,0.6468063974,0.4623719296,0.7323514513,0.1247020183,0.0344605125,130.016,0.9532089322
R,0.5046106709,0.5580497896,0.7603158425,0.8364230468,0.0658305794,0.0388708127,133.807,0.7036686641
R,0.3964813669,0.6179957155,0.9495017433,0.9347391827,0.0843555033,0.0412160503,100.068,0.9091990118
R,0.1590221702,0.5963456965,0.6064478861,0.8602235453,0.107522838,0.0327679755,119.334,0.7770043078
R,0.0297062531,0.2971291891,0.6313398715,0.5039573409,0.1203805416,0.0363476659,139.197,0.3769387877
R,0.1980256804,0.1814575791,0.9847033876,0.8674020421,0.2059609698,0.1618757441,186.185,0.2005606824
R,0.0770806696,0.3534125888,0.9745562503,0.8003285577,0.1158343547,0.0503072559,151.896,0.7616478053
R,0.1046057674,0.3699913509,0.9737907911,0.9134705847,0.2218669972,0.0574766476,140.594,0.8702207695
R,0.3039310948,0.313566495,0.9226314216,0.8595799956,0.2342468959,0.0535379533,150.525,0.6892975271
R,0.9173272918,0.3082252501,0.8697368802,0.9233923878,0.2561366735,0.0384554521,75.59,0.2622438515
R,0.6346501004,0.2491032834,0.9994722675,0.9047051447,0.6465859624,0.0735137885,188.154,0.0333548874
R,0.6350329289,0.247339909,0.9990230527,0.8857093422,0.204760484,0.0796755333,189.539,0.0316501441
R,0.2504274168,0.1632855883,0.9981928957,0.860391968,0.2798835819,0.0422650885,195.434,0.1116333574
R,0.2157936037,0.3086223251,0.9995528449,0.8841299539,0.1660795122,0.0584445146,120.367,0.0320841772
R,0.970533069,0.4305406769,0.9754636291,0.9373789188,0.295339017,0.0536678541,116.009,0.100417702
R,0.9917208552,0.1070243354,0.2228466259,0.9728700043,0.0977062343,0.0421894319,156.506,0.0278817266
R,0.0946428837,0.1886835063,0.7693956595,0.9429952247,0.1052251624,0.0410253778,139.145,0.0399091262
R,0.868124048,0.2095658631,0.3321825329,0.9416033882,0.110335841,0.0317808411,85.574,0.0370430891
R,0.1139020814,0.3013281748,0.5095291691,0.9189036776,0.0763150673,0.0306140114,77.913,0.4300418066
R,0.66581085,0.1646908733,0.31526729,0.9241206088,0.1089100862,0.0344438644,98.581,0.0350391088
R,0.5806843055,0.6079352269,0.4960564644,0.8505208612,0.109168706,0.0734960207,181.305,0.1104630116
R,0.6072483909,0.1557612906,0.9687405724,0.8983632929,0.5701092445,0.0816839592,158.576,0.2305107838
R,0.61392889,0.6045751179,0.8983468762,0.9258658623,0.1039379127,0.1260457302,129.992,0.2722678209
R,0.0227668463,0.4618629017,0.8026783179,0.7631013297,0.0523333659,0.0448702692,88.591,0.6543403821
R,0.792985438,0.1142373035,0.1021649598,0.9315868634,0.1235952466,0.0343646028,88.077,0.0560043199
R,0.9911594889,0.3464248308,0.9672718407,0.9581446824,0.3183378372,0.1848381195,150.381,0.1832562795
R,0.0053828371,0.3693149746,0.8114863392,0.7083119093,0.3815129494,0.0435453327,139.849,0.1757530336
R,0.5217184321,0.0718062493,0.2118323588,0.8779366452,0.1306951272,0.0434188107,70.978,0.0509004203
R,0.8607777199,0.226359594,0.7777052754,0.867927033,0.3153119477,0.4890983024,135.541,0.1390037846
R,0.1050349326,0.473938636,0.5528404468,0.9035461626,0.1245423026,0.0334712097,127.912,0.4508589025
R,0.0097835666,0.4829415328,0.8918712878,0.8460384564,0.0503459844,0.0361550472,118.748,0.282512687
R,0.7218543715,0.3947369248,0.8341986376,0.1140412277,0.2188313241,0.2590039029,97.297,0.2770318672
R,0.2951363992,0.1375005089,0.7923078352,0.8655102624,0.2390255943,0.0406598749,146.213,0.4264643886
R,5.82508e-05,0.2458751717,0.392622289,0.9604638798,0.1213687108,0.0346644833,89.482,0.0260171872
R,0.0053049477,0.3812281943,0.668084795,0.8848329707,0.2545586208,0.0408921066,127.93,0.0991702833
E,0.9426771953,0.5065842949,0.4507273885,0.9725795979,0.1845088126,0.028874376,96.57,0.0678840152
E,0.9507097818,0.6582899584,0.4619092993,0.3908365776,0.1758910627,0.033777255,120.627,0.4270592709
E,0.9900050404,0.6217220052,0.1485572364,0.9363041004,0.1288327262,0.0456891361,101.308,0.1166889122
E,0.878587586,0.3460885558,0.3225256604,0.914846884,0.159122609,0.0322531737,109.339,0.1374368302
E,0.6029709737,0.6037782487,0.2789223384,0.905970348,0.0930512958,0.0368430516,167.065,0.7993750612
E,0.9944666388,0.1784879212,0.4040003705,0.9728700043,0.1132807092,0.047886426,161.105,0.0278151117
E,0.9405341502,0.6250716455,0.4261356417,0.8993842611,0.1272638663,0.1137022985,88.852,0.0362910758
E,0.8149641058,0.2341003563,0.2920394274,0.9494705303,0.102921243,0.0303769284,141.811,0.0393526831
E,0.9859372152,0.552384593,0.1145238566,0.9463657165,0.1147154326,0.0395381202,100.792,0.1221381024
E,0.8284835693,0.7235550492,0.9453921192,0.9277864074,0.1651983127,0.0489744846,151.963,0.914920946
E,0.3123657225,0.4131541147,0.4195711161,0.7419646575,0.3241457303,0.0309947857,168.151,0.4237472475
E,0.7510181311,0.7768483331,0.9661964411,0.9026684009,0.1434861255,0.0756776636,123.913,0.4469143312
E,0.9935961224,0.6024257531,0.6476310592,0.9525114817,0.3844715102,0.0451210531,152.9,0.9644477686
E,0.9710374925,0.25766694,0.3557265636,0.8904323146,0.2782943592,0.034425251,138.733,0.061729538
E,0.995399347,0.605831208,0.3540385926,0.9693907724,0.1433801498,0.0697202153,120.854,0.179300419
E,0.9904824465,0.6464917191,0.1525151663,0.9225134547,0.1084666277,0.0682137712,102.557,0.1784273297
E,0.9909862522,0.1944090203,0.4215703527,1.342e-07,0.3293674456,0.0487051537,84.008,0.0581737307
E,0.99567848,0.4385304425,0.1978118082,0.9718121368,0.1063739145,0.0326091479,97.195,0.0702269425
E,0.600926189,0.7665493407,0.6416677542,0.5304642735,0.1081495081,0.099989087,99.297,0.5030096746
E,0.7156081419,0.5595901098,0.525319496,0.9285846279,0.0825063984,0.0408546313,117.503,0.6634217449
E,0.9240977142,0.5346761077,0.4203615132,0.8221905827,0.1002072214,0.0494458848,47.336,0.5264644799
E,0.9746474041,0.5728083484,0.220214798,0.9502309196,0.1192413876,0.041989029,100.956,0.0332900706
E,0.9602864537,0.6018318999,0.9152631115,0.9341689195,0.3348683661,0.0660048111,120.725,0.586824253
E,0.994277202,0.5707040886,0.3721135293,0.9726737914,0.0921981354,0.042463756,77.206,0.0375970321
E,0.5110236605,0.8141408275,0.1010480102,0.9486523654,0.0328237045,0.0791421681,101.183,0.8865075788
E,0.9732633175,0.8404015141,0.226894745,2.66e-08,0.1070140596,0.3016370157,145.802,0.7949358914
E,0.9788153377,0.1623200283,0.0365254692,0.9489850139,0.1092187959,0.0441153702,124.01,0.0234765828
E,0.9922845424,0.2905060438,0.2811209369,0.9472783172,0.1924993226,0.0516173253,107.93,0.1400200383
E,0.9898306766,0.9544996798,0.1555141933,0.8007204511,0.3259870354,0.0970848237,100.049,0.3750584447
R,0.2118025881,0.3746157458,0.9761785648,0.8835760928,0.1482602181,0.1795168997,85.05,0.1883983766
R,0.9956754442,0.6203151164,0.9646502338,0.9347002821,0.1518365315,0.1006987503,47.006,0.2369693668
R,0.9433467354,0.5529076806,0.8539846514,0.8194774082,0.1092405031,0.1093397343,118.222,0.2951835736
R,0.6427747566,0.3281545268,0.7597379635,0.9258873154,0.1036312474,0.0310715932,155.067,0.7692303157
R,0.9843567394,0.1423852241,0.9987413989,0.9189702193,0.2112739282,0.0659239023,86.61,0.0301939517
R,0.6207421982,0.3910548077,0.8849497532,0.8800590755,0.106203393,0.0585547074,144.48,0.148892017
R,0.525919424,0.4804161645,0.9189316444,0.8241962789,0.1375409043,0.0616758478,101.915,0.1674396103
R,0.8574825017,0.3235406491,0.5713846245,0.9610711621,0.1129647814,0.0585990929,112.172,0.1454968355
R,0.0478992237,0.233576712,0.7237513034,0.9272621787,0.1338149032,0.1389220722,148.15,0.4927733216
R,0.4369950767,0.3486591051,0.7309872464,0.9473602674,0.0986671396,0.056012613,164.373,0.2711931147
R,0.1052803669,0.522839736,0.6950089077,0.963070711,0.113560191,0.0643906046,142.123,0.2942577191
R,0.3211986222,0.4033560089,0.7947117053,0.9165932985,0.1280969186,0.0362874118,137.591,0.7249400121
R,0.0449989965,0.3657004302,0.7397109117,0.9003958815,0.15406244,0.101828089,154.898,0.8302322293
R,0.7470124802,0.3662208931,0.66243749,0.9308749595,0.1160296893,0.0448316795,90.292,0.4060530831
R,0.9476265115,0.291326014,0.8771792706,0.9554588277,0.5301172695,0.3852547585,74.516,0.6200882197
R,0.9907396852,0.3303951616,0.9895409945,0.7116926482,0.1173458611,0.1065890768,96.887,0.2564008089
R,0.3361313538,0.6507653614,0.5661865917,0.9316887303,0.2192061254,0.1775251235,119.855,0.3833316624
R,0.9419121573,0.2345733415,0.5573015874,0.9607777373,0.3192987653,0.0478984417,39.429,0.7772835906
R,0.9165979007,0.4999759994,0.5733975451,0.952129327,0.1171207674,0.062091247,38.817,0.3147326741
R,0.9814080374,0.2686969413,0.9982366456,0.9672343817,0.1275575018,0.0678961024,114.592,0.039411849
R,0.5354706766,0.6069903308,0.5993733075,0.9002425937,0.1237413896,0.0819899853,76.626,0.7511198829
R,0.9211732992,0.5667943639,0.4207754707,0.8998080295,0.127164077,0.6579969038,181.557,0.7309802505
R,3.87096e-05,0.3976716756,0.6961769068,0.9068462291,0.1589919877,0.0366057314,130.451,0.7306970717
R,0.968684667,0.2525021889,0.3527000103,0.9403487724,0.29531103,0.0402954153,103.951,0.0392188275
R,0.0760045809,0.3206545511,0.5837391798,0.6390658818,0.1358468236,0.0350013278,127.015,0.5470108351
R,0.0039951377,0.2262421764,0.9247998518,0.921555915,0.0994191891,0.0735820524,118.198,0.0743357709
R,0.0088262362,0.2247645016,0.7945918869,0.8684170675,0.3997675048,0.0451318361,114.979,0.3659704997
R,0.0138478295,0.2757115437,0.8797157581,0.7543237026,0.1398514377,0.0648101643,113.261,0.4377922331
R,0.0066658327,0.2339435325,0.8796368366,0.9276512178,0.0964073497,0.0705275162,114.764,0.3836313119
R,0.3302514701,0.3984823841,0.6587899561,0.8817097951,0.0970102556,0.0424984406,124.018,0.3082392274
R,0.3178238407,0.233986662,0.7677567826,0.7010457871,0.0941010756,0.0425654815,156.429,0.4515663858
R,0.7382880912,0.2559039779,0.7467168365,0.9400622649,0.1191324035,0.0340151893,147.15,0.4703801001
R,0.8380121561,0.3507209436,0.4606622779,0.9250791391,0.2386414772,0.0321385357,129.268,0.4382043005
R,0.5727633872,0.2970563229,0.4988128206,0.7478752524,0.1066682245,0.0372109465,148.346,0.4918338125
R,0.054785955,0.1553081545,0.1234282033,0.9417387615,0.1804240789,0.0513782554,106.359,0.0374010383
R,0.9946990267,0.2416836068,0.7987940876,0.9728700043,0.1134826708,0.0463233437,138.145,0.0622277084
R,0.0212803928,0.1575790255,0.1731389959,0.9113301593,0.308765326,0.0929131901,129.487,0.0872435706
R,0.3170803481,0.4008048289,0.7850895704,0.9818448969,0.3172575153,0.0275463503,142.445,0.4402477003
R,0.9888339642,0.2371389994,0.353948576,0.9729688732,0.1108738374,0.0420152727,138.21,0.4091757849
E,0.0009344589,0.4694271744,0.9707891039,0.7887856987,0.1133710033,0.4329242507,132.384,0.7283862819
E,0.0759381403,0.4224178767,0.9639033979,0.8547128454,0.152764635,0.3211603542,69.999,0.1675680703
E,9.035e-07,0.6007752162,0.3972806225,0.9727145198,0.1232307546,0.0482606842,147.122,0.5946955598
E,0.5337210369,0.5236577085,0.9966263458,0.8557240553,0.3968490049,0.4661942896,75.067,0.4160516103
E,0.0013503734,0.4397345341,0.9260138956,0.8392397791,0.1395351531,0.1204049498,100.865,0.1404753575
E,0.0256014664,0.2177647899,0.7668244644,0.6058948451,0.7483958186,0.4139813927,88.887,0.031213464
E,0.0668161395,0.1310808633,0.9533593777,0.4109422843,0.0769038674,0.1419807645,63.517,0.0300667848
E,0.0513185395,0.4116995154,0.9832394314,0.9415048534,0.1626676063,0.6318425309,241.549,0.6591870908
E,0.2321874089,0.4341220402,0.9988786729,0.7044647668,0.2633692195,0.1022270325,120.344,0.3224177332
E,0.011569162,0.1511391856,0.9890258579,0.8164843737,0.4561503384,0.3494803314,70.689,0.0350469648
E,0.0012145069,0.1353337742,0.7255722793,0.7634694354,0.6245720956,0.0668974441,96.541,0.1388881475
E,0.0017725783,0.2439769383,0.9433924994,0.3468854525,0.400499333,0.4054685497,63.09,0.0382288906
